state,county,year,cases,fips,size,prcp,avtemp
Missouri,Ozark County,2005,0,29153,9338,1064.6320328712463,14.520405948162079
Missouri,Pemiscot County,2005,0,29155,19047,985.6612360448013,15.942048343611352
Missouri,Perry County,2005,0,29157,18428,988.1820297241211,13.904086589813232
Missouri,Pettis County,2005,0,29159,40127,990.843237982856,13.179733399991635
Missouri,Phelps County,2005,0,29161,41995,1060.0554611771195,13.647950207745588
Missouri,Pike County,2005,0,29163,18629,713.5866011832525,12.760370208221731
Missouri,Platte County,2005,0,29165,84037,1159.0066114856352,13.02618952720396
Missouri,Polk County,2005,0,29167,29040,958.6957115760216,14.026099341256279
Missouri,Pulaski County,2005,0,29169,43929,1111.8739260718935,13.896771839686803
Missouri,Putnam County,2005,0,29171,5032,857.114742963742,11.124290576347938
Missouri,Ralls County,2005,0,29173,9694,687.9092360276443,12.772490305778307
Missouri,Randolph County,2005,0,29175,25434,853.1341092880458,12.787883562584446
Missouri,Ray County,2005,0,29177,23457,1030.7715960415926,12.329393419352444
Missouri,Reynolds County,2005,0,29179,6480,1040.4943073551829,13.553316728855537
Missouri,Ripley County,2005,0,29181,13564,952.7676054636637,14.565126736958822
Missouri,St. Charles County,2005,0,29183,327594,933.1803987710783,13.546033415463892
Missouri,St. Clair County,2005,0,29185,9457,919.8142467937638,14.048953976251383
Missouri,Ste. Genevieve County,2005,0,29186,17876,955.1753422985338,13.739604976079235
Missouri,St. Francois County,2005,0,29187,61620,989.190421210395,13.380557338396708
Missouri,St. Louis County,2005,1,29189,999523,1019.0078150082941,14.088389292155227
Missouri,Saline County,2005,0,29195,22862,978.3647917418921,12.891220229012626
Missouri,Schuyler County,2005,0,29197,4109,825.180813536352,11.432406444938815
Missouri,Scotland County,2005,0,29199,4765,726.1944309779576,11.730133383614676
Missouri,Scott County,2005,0,29201,40620,1067.3790401335687,14.854170599291402
Missouri,Shannon County,2005,0,29203,8246,1066.8685179014465,13.728908242406073
Missouri,Shelby County,2005,0,29205,6644,742.1926919007913,12.335723302303217
Missouri,Stoddard County,2005,0,29207,29771,1037.853037109375,15.1246856842041
Missouri,Stone County,2005,0,29209,30460,899.7517800527077,14.413701475483098
Missouri,Sullivan County,2005,0,29211,6894,817.6424051920573,11.514824434562966
Missouri,Taney County,2005,0,29213,43118,934.0067291259766,14.33106846992786
Missouri,Texas County,2005,0,29215,24270,1012.9194963243273,13.810645156436497
Missouri,Vernon County,2005,0,29217,20210,930.2579223632813,14.154571173741267
Missouri,Warren County,2005,0,29219,28588,995.0897127039292,13.204680793425617
Missouri,Washington County,2005,0,29221,23815,978.8566925566075,13.370665558313918
Missouri,Wayne County,2005,0,29223,12898,1038.6222486824825,14.139776969778127
Missouri,Webster County,2005,0,29225,34271,952.6734917219295,13.861372116000153
Missouri,Worth County,2005,0,29227,2120,865.4164841110642,11.133466179306442
Missouri,Wright County,2005,0,29229,18069,996.2785291484757,13.788367262073592
Missouri,St. Louis city,2005,0,29510,352572,1034.5154640891335,14.344511292197488
Montana,Beaverhead County,2005,0,30001,8761,530.2672084622857,3.4988502891257753
Montana,Big Horn County,2005,0,30003,12769,505.7463705880301,7.9724881294460435
Montana,Blaine County,2005,0,30005,6605,340.0618004617177,6.391991138458252
Montana,Broadwater County,2005,0,30007,4427,489.2132712992447,6.005988367360915
Montana,Carbon County,2005,0,30009,9759,521.3969746223685,6.346365997037219
Montana,Carter County,2005,0,30011,1270,415.41271071359904,8.042513961824934
Montana,Cascade County,2005,0,30013,81766,472.6695164088199,6.669317015095761
Montana,Chouteau County,2005,0,30015,5304,388.76819365879277,7.168719952318546
Montana,Custer County,2005,0,30017,11155,441.4523284001137,8.042741929951
Montana,Daniels County,2005,0,30019,1769,349.0904492436623,5.461857805446702
Montana,Dawson County,2005,0,30021,8536,416.4445323623913,7.21343055446085
Montana,Deer Lodge County,2005,0,30023,8991,632.8641085365946,3.5745416856551353
Montana,Fallon County,2005,0,30025,2624,475.3931998084573,7.43926134354928
Montana,Fergus County,2005,0,30027,11246,426.99778280046803,7.0568621093322275
Montana,Flathead County,2005,0,30029,82535,956.8063538848646,4.124617177370168
Montana,Gallatin County,2005,0,30031,80708,683.7131680761065,4.47406212010953
Montana,Garfield County,2005,0,30033,1173,402.53153673733766,7.819661763827376
Montana,Glacier County,2005,0,30035,13389,675.9733399468113,4.484058398005551
Montana,Golden Valley County,2005,0,30037,1114,464.9520473573266,7.2819666763631306
Montana,Granite County,2005,0,30039,2895,675.7553356605888,4.355450225356441
Montana,Hill County,2005,0,30041,16201,262.38076086211623,6.114412848712408
Montana,Jefferson County,2005,0,30043,10770,513.9525347147902,5.0019270802197395
Montana,Judith Basin County,2005,0,30045,2134,509.0426540610231,5.665004633459044
Montana,Lake County,2005,0,30047,27941,749.4364476902865,6.192678193898465
Montana,Lewis and Clark County,2005,0,30049,58126,561.4231563451401,5.099795819864565
Montana,Liberty County,2005,0,30051,1944,316.06453361974553,6.478480919169994
Montana,Lincoln County,2005,0,30053,18666,763.2425396327554,5.080829382812889
Montana,McCone County,2005,0,30055,1743,394.288742537351,7.085204645530465
Montana,Madison County,2005,0,30057,7082,621.2113099543045,4.428929763161707
Montana,Meagher County,2005,0,30059,1907,583.8521896362305,4.36550546061425
Montana,Mineral County,2005,0,30061,3941,911.769111847209,5.684457162830317
Montana,Missoula County,2005,0,30063,102064,771.2746740080181,5.393253608753807
Montana,Musselshell County,2005,0,30065,4376,443.5032303972942,8.297829899846054
Montana,Park County,2005,0,30067,15757,717.3840813954671,3.9601629251924653
Montana,Petroleum County,2005,0,30069,460,387.1023695676584,8.393952107180287
Montana,Phillips County,2005,0,30071,4038,339.54744754547767,6.887286882197603
Montana,Pondera County,2005,0,30073,5973,415.3750177932998,5.907364125979149
Montana,Powder River County,2005,0,30075,1699,452.58405773881555,8.2471579917963
Montana,Powell County,2005,0,30077,6956,663.1531778722638,4.4037219903871305
Montana,Prairie County,2005,0,30079,1077,425.31630111263837,7.263227018816718
Montana,Ravalli County,2005,0,30081,39205,744.8045608379223,4.771968732277553
Montana,Richland County,2005,0,30083,9020,418.1221626900338,6.995322632145237
Montana,Roosevelt County,2005,0,30085,10392,385.35275494610823,6.1535428177427365
Montana,Rosebud County,2005,0,30087,9147,443.9686178743565,8.132953525688242
Montana,Sanders County,2005,0,30089,10732,743.325049908828,6.169161879080882
Montana,Sheridan County,2005,0,30091,3471,349.908429871647,5.456169224436373
Montana,Silver Bow County,2005,0,30093,32737,495.0440475221664,4.201907734076182
Montana,Stillwater County,2005,0,30095,8307,536.5750307914539,7.197063174719612
Montana,Sweet Grass County,2005,0,30097,3636,609.4920060899523,6.144558518159169
Montana,Teton County,2005,0,30099,6116,437.73441048388213,5.770956366973103
Montana,Toole County,2005,0,30101,5221,376.90985481106503,6.171321187700544
Montana,Treasure County,2005,0,30103,698,459.413978197298,8.36941736442608
Montana,Valley County,2005,0,30105,7028,316.05899008462995,6.3177651995092665
Montana,Wheatland County,2005,0,30107,2030,473.94349626454795,6.3093028048919555
Montana,Wibaux County,2005,0,30109,917,480.02503430596715,7.090142266503696
Montana,Yellowstone County,2005,0,30111,136493,444.9351302638198,8.413150464301502
Nebraska,Adams County,2005,0,31001,32918,684.3411379727451,11.204995718869297
Nebraska,Antelope County,2005,0,31003,6930,746.0777791341146,9.93340567085478
Nebraska,Arthur County,2005,0,31005,369,589.3964282444546,9.95089693580355
Nebraska,Banner County,2005,0,31007,729,525.6642861246061,9.355382326270352
Nebraska,Blaine County,2005,0,31009,473,688.6934136284722,9.964228841993544
Nebraska,Boone County,2005,0,31011,5686,687.2943449600883,10.152270275613535
Nebraska,Box Butte County,2005,0,31013,11130,503.8921281261557,9.1966841714622
Nebraska,Boyd County,2005,0,31015,2210,726.3861890520368,9.750517322903587
Nebraska,Brown County,2005,0,31017,3285,724.647236426272,10.107535783968979
Nebraska,Buffalo County,2005,0,31019,44010,592.1608536883099,10.779128057200735
Nebraska,Burt County,2005,0,31021,7219,630.124471564042,10.281216558657194
Nebraska,Butler County,2005,0,31023,8495,601.968021602421,10.930334227425712
Nebraska,Cass County,2005,0,31025,25363,675.3331622688138,11.460373693582962
Nebraska,Cedar County,2005,0,31027,8925,880.7942131609956,9.940233490683816
Nebraska,Chase County,2005,0,31029,3816,520.8003676919376,11.242128645672517
Nebraska,Cherry County,2005,0,31031,5911,656.6967634217352,9.538766391256935
Nebraska,Cheyenne County,2005,0,31033,9938,540.9508020737592,9.564934271542146
Nebraska,Clay County,2005,0,31035,6485,674.8284086747603,11.33351084319028
Nebraska,Colfax County,2005,0,31037,10200,605.0105820807858,10.481528959412506
Nebraska,Cuming County,2005,0,31039,9624,683.1957149296016,10.073293937431586
Nebraska,Custer County,2005,0,31041,11118,593.3921491458092,9.994450413739239
Nebraska,Dakota County,2005,0,31043,20027,707.2866680438702,10.274894274198092
Nebraska,Dawes County,2005,0,31045,8791,523.8599147473351,9.343326297856994
Nebraska,Dawson County,2005,0,31047,24477,564.864503380848,10.670091612297192
Nebraska,Deuel County,2005,0,31049,1932,512.4133868877705,10.445859014070951
Nebraska,Dixon County,2005,0,31051,6143,785.1687815596417,10.050259659929972
Nebraska,Dodge County,2005,0,31053,35832,659.5845278785342,10.5501929578327
Nebraska,Douglas County,2005,0,31055,486863,701.6098177823153,11.07956284609708
Nebraska,Dundy County,2005,0,31057,2076,540.6150006188286,11.583896716435751
Nebraska,Fillmore County,2005,0,31059,6164,697.2297737815163,11.583469239148227
Nebraska,Franklin County,2005,0,31061,3359,685.3663676868786,11.33411646973003
Nebraska,Frontier County,2005,0,31063,2785,597.6786983960295,10.963146418741305
Nebraska,Furnas County,2005,0,31065,4845,568.7338450505183,11.514447496487545
Nebraska,Gage County,2005,0,31067,23029,745.3433329264323,11.681210072835286
Nebraska,Garden County,2005,0,31069,1954,582.4980359307651,9.964175168399153
Nebraska,Garfield County,2005,0,31071,1784,701.4407083530618,9.724338415897254
Nebraska,Gosper County,2005,0,31073,2004,606.7258579799108,10.921714878082275
Nebraska,Grant County,2005,0,31075,644,575.8952245000582,9.455204565133622
Nebraska,Greeley County,2005,0,31077,2422,631.3677747938368,10.214938428666857
Nebraska,Hall County,2005,0,31079,54238,698.6709101513179,11.171207851833767
Nebraska,Hamilton County,2005,0,31081,9338,747.2113995295699,11.263088698028236
Nebraska,Harlan County,2005,0,31083,3455,646.5832914872603,11.544292590834878
Nebraska,Hayes County,2005,0,31085,1042,603.2041053771973,11.142091538224902
Nebraska,Hitchcock County,2005,0,31087,2899,573.2214425893931,11.623001988117512
Nebraska,Holt County,2005,0,31089,10610,747.6110029799328,9.837228231505543
Nebraska,Hooker County,2005,0,31091,741,608.9271414620536,9.80303108124506
Nebraska,Howard County,2005,0,31093,6522,645.4532942338424,11.11417095227675
Nebraska,Jefferson County,2005,0,31095,7793,871.6796597567471,11.858571540225636
Nebraska,Johnson County,2005,0,31097,5154,700.4978352864583,11.590954160690307
Nebraska,Kearney County,2005,0,31099,6651,628.7407493591309,11.019589114189149
Nebraska,Keith County,2005,0,31101,8105,545.8173066099247,10.578502004018087
Nebraska,Keya Paha County,2005,0,31103,890,780.3704270582932,9.824582955776117
Nebraska,Kimball County,2005,0,31105,3778,489.18937492370605,8.919237275918325
Nebraska,Knox County,2005,0,31107,8720,844.9727679313497,10.119307142622928
Nebraska,Lancaster County,2005,2,31109,267564,604.6902315579928,11.503392938467172
Nebraska,Lincoln County,2005,0,31111,35150,625.5807438033947,10.367789869971698
Nebraska,Logan County,2005,0,31113,739,585.861136002974,9.930400111458518
Nebraska,Loup County,2005,0,31115,669,723.4613148082386,9.850671248002486
Nebraska,McPherson County,2005,0,31117,495,608.5639047622681,9.95811390131712
Nebraska,Madison County,2005,0,31119,35498,692.1892243913077,10.04786521948657
Nebraska,Merrick County,2005,0,31121,7811,739.8726652018229,11.533926620483399
Nebraska,Morrill County,2005,0,31123,5032,516.1009529411019,9.78188960996025
Nebraska,Nance County,2005,0,31125,3658,664.2023401260376,11.03464849293232
Nebraska,Nemaha County,2005,0,31127,7049,755.392786244877,11.846127760214884
Nebraska,Nuckolls County,2005,0,31129,4688,653.5525006380948,11.47501090439883
Nebraska,Otoe County,2005,0,31131,15373,680.1969727795533,11.566183870488947
Nebraska,Pawnee County,2005,0,31133,2803,789.4669679583925,11.807037324616402
Nebraska,Perkins County,2005,0,31135,3032,526.4756248474121,10.843463516235351
Nebraska,Phelps County,2005,0,31137,9338,656.97752829159,10.957042200425091
Nebraska,Pierce County,2005,0,31139,7460,787.9760217153898,10.139858389413485
Nebraska,Platte County,2005,0,31141,31121,593.9651380877629,10.596020992671217
Nebraska,Polk County,2005,0,31143,5275,624.415377944263,11.184199646337708
Nebraska,Red Willow County,2005,0,31145,11018,596.2269641331264,11.373978785106114
Nebraska,Richardson County,2005,0,31147,8662,901.2697599479951,11.97040665867817
Nebraska,Rock County,2005,0,31149,1525,767.9806767216435,9.656314826306001
Nebraska,Saline County,2005,0,31151,13946,603.0450016368519,11.747358929027211
Nebraska,Sarpy County,2005,0,31153,139135,714.8789735451722,11.279613299247545
Nebraska,Saunders County,2005,0,31155,20206,658.5963981559685,10.888194762908661
Nebraska,Scotts Bluff County,2005,0,31157,36289,492.03007484884824,9.737442710820366
Nebraska,Seward County,2005,0,31159,16597,563.8221219766019,11.401835903976902
Nebraska,Sheridan County,2005,0,31161,5579,531.1371388109425,9.006515732294396
Nebraska,Sherman County,2005,0,31163,3087,624.339657870206,10.351418549364263
Nebraska,Sioux County,2005,0,31165,1402,490.5301750537961,8.626908880333568
Nebraska,Stanton County,2005,0,31167,6441,668.2749972873264,10.113323542806837
Nebraska,Thayer County,2005,0,31169,5334,734.6721628362483,11.809124079617588
Nebraska,Thomas County,2005,0,31171,607,603.2725394112723,9.893854519677541
Nebraska,Thurston County,2005,0,31173,7250,719.6880584261311,10.225061544731481
Nebraska,Valley County,2005,0,31175,4328,670.0409626788404,10.186121435050504
Nebraska,Washington County,2005,0,31177,19600,696.418209246735,10.701936579462307
Nebraska,Wayne County,2005,0,31179,9455,750.3759706285265,10.023946205774942
Nebraska,Webster County,2005,0,31181,3696,635.9565936001865,11.085199876265092
Nebraska,Wheeler County,2005,0,31183,802,675.5945471561316,9.904262205567022
Nebraska,York County,2005,0,31185,14106,700.3472721600773,11.27472353463221
Nevada,Churchill County,2005,0,32001,24460,197.54733792729252,10.879800178856602
Nevada,Clark County,2005,0,32003,1708846,300.2163000296283,17.751486989046565
Nevada,Douglas County,2005,0,32005,45731,496.3756044322047,8.752444657786139
Nevada,Elko County,2005,1,32007,44428,465.6477085802349,7.0087747481473075
Nevada,Esmeralda County,2005,0,32009,774,190.06525032860893,11.394502588680812
Nevada,Eureka County,2005,0,32011,1373,363.27591792070484,8.027560918741255
Nevada,Humboldt County,2005,0,32013,16989,352.7588664729421,8.954298420021544
Nevada,Lander County,2005,0,32015,4865,324.15031928972616,8.899570182356623
Nevada,Lincoln County,2005,0,32017,4334,389.88749527269346,12.42998358881231
Nevada,Lyon County,2005,0,32019,46607,245.064384989934,10.423874355641074
Nevada,Mineral County,2005,0,32021,4794,211.22034647394509,10.04058117841724
Nevada,Nye County,2005,0,32023,39857,275.8023313447882,10.757410926046445
Nevada,Pershing County,2005,0,32027,6334,293.8421833576552,10.11000252555745
Nevada,Storey County,2005,0,32029,4018,401.3786866037469,10.310571243888454
Nevada,Washoe County,2005,1,32031,390863,382.1055362945707,8.912356874390776
Nevada,White Pine County,2005,0,32033,8800,382.379860406055,7.78022299437796
Nevada,Carson City,2005,0,32510,55731,592.6153822678787,8.724818926591139
New Hampshire,Belknap County,2005,2,33001,60962,1596.3945544279075,7.418814852267881
New Hampshire,Carroll County,2005,4,33003,46677,1725.174220872962,6.492630694963918
New Hampshire,Cheshire County,2005,6,33005,76830,1548.2684890362395,7.881280846956398
New Hampshire,Coos County,2005,4,33007,32790,1610.635711381112,4.3112477609411775
New Hampshire,Grafton County,2005,5,33009,84676,1582.988781903241,5.860820807315208
New Hampshire,Hillsborough County,2005,75,33011,398927,1525.1988884420955,8.298911228678584
New Hampshire,Merrimack County,2005,9,33013,146275,1623.3296841708097,7.694414761159327
New Hampshire,Rockingham County,2005,129,33015,293010,1521.3616202590813,8.792780676458635
New Hampshire,Strafford County,2005,31,33017,118978,1638.9031381180037,8.161697743543938
New Hampshire,Sullivan County,2005,0,33019,42290,1468.006956636236,7.473805261461922
New Jersey,Atlantic County,2005,137,34001,268318,1187.5287379214637,12.454600012929816
New Jersey,Bergen County,2005,163,34003,887322,1313.6105049328926,11.487485152024488
New Jersey,Burlington County,2005,158,34005,446462,1261.006129111013,12.441867651477937
New Jersey,Camden County,2005,54,34007,514960,1235.5813417176942,13.062831079637682
New Jersey,Cape May County,2005,39,34009,98558,1143.0530239371367,12.683275200599848
New Jersey,Cumberland County,2005,90,34011,152489,1131.699612266139,12.668520814494082
New Jersey,Essex County,2005,111,34013,778819,1290.0083346896702,11.986840142144096
New Jersey,Gloucester County,2005,200,34015,276680,1194.876728959517,13.23786822232333
New Jersey,Hudson County,2005,12,34017,596488,1274.8544243706597,13.196458286709255
New Jersey,Hunterdon County,2005,366,34019,128734,1310.3547879071302,11.025933064205546
New Jersey,Mercer County,2005,225,34021,361882,1255.0231003534227,11.985226177033924
New Jersey,Middlesex County,2005,81,34023,778018,1289.6888916015625,12.24613520304362
New Jersey,Monmouth County,2005,272,34025,641823,1292.877902560764,12.093737602233887
New Jersey,Morris County,2005,524,34027,483198,1332.0140226517601,10.391175785283933
New Jersey,Ocean County,2005,182,34029,556525,1264.987642176011,12.100531153318261
New Jersey,Passaic County,2005,66,34031,489211,1393.0436726888022,10.522718079884847
New Jersey,Salem County,2005,33,34033,65465,1147.7496146407782,13.141828443489823
New Jersey,Somerset County,2005,162,34035,314967,1237.439541903409,11.3830415985801
New Jersey,Sussex County,2005,246,34037,150764,1393.9441845085048,9.649253652065616
New Jersey,Union County,2005,24,34039,521987,1274.4044460720486,12.31834257973565
New Jersey,Warren County,2005,217,34041,109167,1427.7996412004743,10.255853414535522
New Mexico,Bernalillo County,2005,0,35001,607825,366.34689951197987,12.58549265683016
New Mexico,Catron County,2005,0,35003,3298,385.48808034005475,9.860093877782774
New Mexico,Chaves County,2005,0,35005,61321,357.20507029906366,15.384105823079093
New Mexico,Cibola County,2005,0,35006,27178,312.4324323239062,10.148336256550861
New Mexico,Colfax County,2005,1,35007,13490,473.3621609307034,8.721928554576833
New Mexico,Curry County,2005,0,35009,45951,477.62795974959187,14.336490246787
New Mexico,De Baca County,2005,0,35011,1999,396.0722057266017,14.740542622213718
New Mexico,Do¤a Ana County,2005,1,35013,189265,244.66686261378297,17.083582729374598
New Mexico,Eddy County,2005,0,35015,50236,323.8331384929472,16.735670702684303
New Mexico,Grant County,2005,0,35017,29296,380.2799989399157,14.091047825729637
New Mexico,Guadalupe County,2005,0,35019,4457,405.39948122872727,13.539684592735687
New Mexico,Harding County,2005,0,35021,740,508.6090263204372,12.504005724898226
New Mexico,Hidalgo County,2005,0,35023,4961,279.85953048437307,15.979114689239085
New Mexico,Lea County,2005,0,35025,56109,443.81240029296873,16.243038803100585
New Mexico,Lincoln County,2005,0,35027,20741,416.38789063375685,12.910130076634148
New Mexico,Los Alamos County,2005,0,35028,18594,498.2162494659424,9.932471424341202
New Mexico,Luna County,2005,0,35029,26134,226.2979573352796,16.762110372104555
New Mexico,McKinley County,2005,0,35031,70624,275.40530477384243,9.914869702734599
New Mexico,Mora County,2005,0,35033,5063,551.6461952286537,8.915931692027081
New Mexico,Otero County,2005,0,35035,63322,363.0245779979078,14.805831167265334
New Mexico,Quay County,2005,0,35037,9138,501.6885443712476,14.231563823035337
New Mexico,Rio Arriba County,2005,1,35039,40546,482.2626093020384,8.178389649829645
New Mexico,Roosevelt County,2005,0,35041,18817,437.7883938184405,14.803386685590665
New Mexico,Sandoval County,2005,0,35043,105720,350.61863500175747,10.606006292586631
New Mexico,San Juan County,2005,0,35045,121912,279.233183979395,11.4783281443724
New Mexico,San Miguel County,2005,0,35047,29051,483.7669312754694,11.948991258137507
New Mexico,Santa Fe County,2005,0,35049,139809,397.10096457345145,10.555165192059109
New Mexico,Sierra County,2005,0,35051,12596,291.16636284335016,14.768635183524152
New Mexico,Socorro County,2005,0,35053,18187,325.0075957433112,13.050809646661559
New Mexico,Taos County,2005,0,35055,31200,512.238996691091,6.601576677263718
New Mexico,Torrance County,2005,0,35057,16712,392.0447843256685,11.397776369704413
New Mexico,Union County,2005,0,35059,3781,439.8246623409176,11.279516315969284
New Mexico,Valencia County,2005,0,35061,68465,282.8606671142578,13.661700305938721
New York,Albany County,2005,307,36001,298605,1178.247241491559,8.446193453909336
New York,Allegany County,2005,1,36003,49824,1029.1856965645732,7.247435082270447
New York,Bronx County,2005,27,36005,1364566,1284.0199890136719,12.861812472343445
New York,Broome County,2005,11,36007,196103,1212.8863260904948,7.951074989636739
New York,Cattaraugus County,2005,0,36009,81389,1087.362780104838,7.302568014427151
New York,Cayuga County,2005,2,36011,80532,1142.3715460725532,8.801818795906481
New York,Chautauqua County,2005,3,36013,134998,1160.8002715239654,8.171443006154654
New York,Chemung County,2005,4,36015,88351,1060.1854848554058,8.005285601462088
New York,Chenango County,2005,1,36017,50994,1252.9462407259332,7.60341947670751
New York,Clinton County,2005,5,36019,81690,1170.1696286479,6.97896451041812
New York,Columbia County,2005,362,36021,62839,1350.5130487351191,8.873327382405598
New York,Cortland County,2005,1,36023,48315,1237.3162410960479,7.6150593140546015
New York,Delaware County,2005,6,36025,46820,1262.353473727986,7.023276474516271
New York,Dutchess County,2005,1398,36027,291586,1447.8211613581732,9.45367210828341
New York,Erie County,2005,10,36029,923820,1169.038801912776,8.746877236280612
New York,Essex County,2005,1,36031,38197,1247.3825721860305,6.211662106379446
New York,Franklin County,2005,1,36033,50305,1215.7499338430125,5.907296905984412
New York,Fulton County,2005,2,36035,54969,1323.3357747395833,7.152484242121378
New York,Genesee County,2005,0,36037,58701,873.6031439277563,8.949104410878729
New York,Greene County,2005,121,36039,48917,1394.983948313862,7.741491580228193
New York,Hamilton County,2005,0,36041,5128,1362.7431713142018,5.585188251910823
New York,Herkimer County,2005,2,36043,62873,1309.8940291204372,6.3760120768506985
New York,Jefferson County,2005,2,36045,116982,1275.7619367327009,7.576475824628558
New York,Kings County,2005,71,36047,2511408,1255.1579956054688,13.09536247253418
New York,Lewis County,2005,0,36049,26199,1442.3415404099685,6.360508212676415
New York,Livingston County,2005,1,36051,63497,913.3377787272135,8.389166293320832
New York,Madison County,2005,3,36053,69527,1188.622472563244,7.90070276260376
New York,Monroe County,2005,10,36055,731773,899.0295643682065,9.296165897535241
New York,Montgomery County,2005,3,36057,48634,1170.011033002068,8.459482866175035
New York,Nassau County,2005,122,36059,1355194,1274.8312555948894,12.293786446253458
New York,New York County,2005,225,36061,1606275,1281.0687561035156,13.242489695549011
New York,Niagara County,2005,0,36063,215508,943.0497713955966,9.514785484834151
New York,Oneida County,2005,5,36065,231563,1339.8897168881426,7.678910228693597
New York,Onondaga County,2005,10,36067,454625,1178.838477977808,8.621845442315806
New York,Ontario County,2005,2,36069,103302,966.762307387132,8.829584965339073
New York,Orange County,2005,536,36071,370074,1365.7740677445024,9.888519131695782
New York,Orleans County,2005,1,36073,42723,876.6526702880859,9.509801371892292
New York,Oswego County,2005,0,36075,121978,1354.4264870383522,8.18831663131714
New York,Otsego County,2005,0,36077,62474,1305.8157145182292,7.458806035064516
New York,Putnam County,2005,191,36079,99228,1504.1526169549852,10.105516910552979
New York,Queens County,2005,46,36081,2256576,1257.406314247533,12.885500004417018
New York,Rensselaer County,2005,208,36083,153909,1291.3591471354166,8.447226610637847
New York,Richmond County,2005,31,36085,475014,1214.0900065104167,12.97600015004476
New York,Rockland County,2005,254,36087,294636,1422.0245243195563,10.21569485818186
New York,St. Lawrence County,2005,2,36089,110072,1240.1619725318471,6.9471933006481
New York,Saratoga County,2005,69,36091,213245,1294.9862948330965,8.32148136792483
New York,Schenectady County,2005,26,36093,148687,1215.4867770287299,8.524579294266239
New York,Schoharie County,2005,4,36095,31911,1165.8649011230468,7.686680817604065
New York,Schuyler County,2005,0,36097,19037,994.5514284164186,8.008470951564728
New York,Seneca County,2005,2,36099,34318,1029.2492208480835,9.489015631377697
New York,Steuben County,2005,1,36101,97287,942.1395776136866,7.607517872216566
New York,Suffolk County,2005,542,36103,1504285,1349.4608965825769,11.282927331977717
New York,Sullivan County,2005,36,36105,75591,1416.8898763020834,8.02784823215369
New York,Tioga County,2005,1,36107,50673,1159.6853930664063,7.974734601974487
New York,Tompkins County,2005,3,36109,99698,1049.7118392729424,8.141942480920067
New York,Ulster County,2005,400,36111,181305,1549.969210654811,8.794966020082173
New York,Warren County,2005,12,36113,65322,1353.8455925707547,6.89745021616138
New York,Washington County,2005,22,36115,62070,1274.5478006998699,8.29360634991617
New York,Wayne County,2005,0,36117,92175,1040.6680665375084,9.413045729360272
New York,Westchester County,2005,458,36119,947719,1422.1270036969865,11.162895856584822
New York,Wyoming County,2005,1,36121,42257,1072.9091821787308,7.494678560568362
New York,Yates County,2005,0,36123,24618,927.6792988024259,8.728076642019706
North Carolina,Alamance County,2005,0,37001,139280,962.4003651012074,15.233256808194247
North Carolina,Alexander County,2005,0,37003,35606,1177.296178481158,14.767622498904958
North Carolina,Alleghany County,2005,0,37005,10713,1206.4926488539752,11.091427634744083
North Carolina,Anson County,2005,0,37007,25461,1209.4081237792968,16.52153582572937
North Carolina,Ashe County,2005,0,37009,25100,1154.6219305223035,11.021745927872196
North Carolina,Avery County,2005,0,37011,17843,1331.8612227006392,9.9427121480306
North Carolina,Beaufort County,2005,0,37013,45463,1438.6151694984703,16.834771096289575
North Carolina,Bertie County,2005,0,37015,18985,1229.597944210737,15.94005871634198
North Carolina,Bladen County,2005,0,37017,32542,1195.5339889526367,17.172922268509865
North Carolina,Brunswick County,2005,0,37019,88221,1713.0168900923295,17.507061004638672
North Carolina,Buncombe County,2005,1,37021,218684,1201.2793241334193,12.469894362884817
North Carolina,Burke County,2005,0,37023,88574,1358.8618906381969,14.204784883035195
North Carolina,Cabarrus County,2005,0,37025,148682,1100.504656982422,15.560989538828531
North Carolina,Caldwell County,2005,0,37027,78736,1364.9722966374577,14.057684692176613
North Carolina,Camden County,2005,0,37029,8893,1263.1581864790483,15.631229183890603
North Carolina,Carteret County,2005,0,37031,62273,1807.4995821923326,17.194125421268424
North Carolina,Caswell County,2005,0,37033,23320,997.5721855163574,14.848860666155815
North Carolina,Catawba County,2005,1,37035,150673,1272.6612249006305,15.103198871277927
North Carolina,Chatham County,2005,0,37037,57849,1014.977064780139,15.469471677727656
North Carolina,Cherokee County,2005,1,37039,25489,1542.782491048177,13.634058422512478
North Carolina,Chowan County,2005,0,37041,14352,1245.2731878107245,15.983666810122402
North Carolina,Clay County,2005,0,37043,9694,1583.5399927599676,12.88766098022461
North Carolina,Cleveland County,2005,1,37045,97400,1238.741453109249,15.357928076098043
North Carolina,Columbus County,2005,0,37047,53762,1233.2567896042426,17.298819896948597
North Carolina,Craven County,2005,0,37049,95124,1486.3803496779058,16.968600808528432
North Carolina,Cumberland County,2005,3,37051,305097,996.9820244971742,16.749046122774164
North Carolina,Currituck County,2005,0,37053,22857,1259.8623410488697,15.53047157855744
North Carolina,Dare County,2005,0,37055,33659,1574.419351156656,16.5776471967821
North Carolina,Davidson County,2005,0,37057,153081,972.8490509858002,15.44129669344103
North Carolina,Davie County,2005,0,37059,38722,1068.9566650390625,14.72169051851545
North Carolina,Duplin County,2005,0,37061,51245,1217.5886994735054,16.717767400326935
North Carolina,Durham County,2005,3,37063,243674,948.5208320617676,15.351018249988556
North Carolina,Edgecombe County,2005,0,37065,53392,1128.920425415039,15.903791109720865
