state,county,year,cases,fips,size,prcp,avtemp,log.size,log.cases
West Virginia,Raleigh County,2003,1,54081,78587,1590.6490894664419,10.49067525430159,4.895350710222481,0.3010299956639812
West Virginia,Randolph County,2003,1,54083,28132,1705.6396808865704,7.983092827132985,4.449200608741369,0.3010299956639812
West Virginia,Ritchie County,2003,0,54085,10327,1493.6562461853027,10.96998892724514,4.013974177020916,0
West Virginia,Roane County,2003,0,54087,15351,1502.8340875330105,11.441028178577692,4.18613667169178,0
West Virginia,Summers County,2003,0,54089,13803,1365.3792588975693,10.753243040155482,4.1399734879844585,0
West Virginia,Taylor County,2003,0,54091,15979,1509.2496103140024,10.39463784144475,4.203549596750741,0
West Virginia,Tucker County,2003,0,54093,7148,1711.8868732452393,8.143983080983162,3.8541845438336066,0
West Virginia,Tyler County,2003,0,54095,9292,1393.7353979492189,10.600279216766358,3.9681092011281978,0
West Virginia,Upshur County,2003,0,54097,23601,1748.9501977060356,10.30738479015874,4.372930404888794,0
West Virginia,Wayne County,2003,0,54099,42344,1547.5012936282467,12.418749474859856,4.626791880983212,0
West Virginia,Webster County,2003,0,54101,9686,1843.9065502649066,9.560523477093927,3.9861444647105206,0
West Virginia,Wetzel County,2003,1,54103,17048,1338.9164085388184,10.050079464912415,4.231673436706146,0.3010299956639812
West Virginia,Wirt County,2003,0,54105,5741,1448.2589612129407,11.100389871841822,3.7589875468676195,0
West Virginia,Wood County,2003,0,54107,87107,1409.7637997581846,11.38693122258262,4.9400530567208545,0
West Virginia,Wyoming County,2003,0,54109,24546,1641.7131240844726,11.436382842063903,4.3899807298820175,0
Wisconsin,Adams County,2003,1,55001,20287,725.2409588357676,6.885097059996232,4.307217829203142,0.3010299956639812
Wisconsin,Ashland County,2003,4,55003,16682,756.5619183917378,3.9934895953466727,4.222248116858932,0.6989700043360189
Wisconsin,Barron County,2003,36,55005,45445,703.4611999511719,5.664815276463827,4.65748610775906,1.568201724066995
Wisconsin,Bayfield County,2003,2,55007,15053,714.9991667776396,4.3837583543676315,4.177623061631356,0.47712125471966244
Wisconsin,Brown County,2003,2,55009,234017,847.122312440977,6.61089422414591,5.369247407572618,0.47712125471966244
Wisconsin,Buffalo County,2003,11,55011,13751,631.3893244463699,7.4681265443787535,4.138334282071019,1.0791812460476249
Wisconsin,Burnett County,2003,12,55013,16168,722.5837667886312,5.909341437476022,4.208656300507248,1.1139433523068367
Wisconsin,Calumet County,2003,0,55015,43363,843.1722932409068,6.982662560509854,4.63711932054084,0
Wisconsin,Chippewa County,2003,22,55017,56743,678.1496207195779,6.0528652616169145,4.7539122931976445,1.3617278360175928
Wisconsin,Clark County,2003,21,55019,33619,656.6071034307065,5.765202683527113,4.526584791169458,1.3424226808222062
Wisconsin,Columbia County,2003,25,55021,53640,785.7832036018372,7.7473824843764305,4.729488769179562,1.414973347970818
Wisconsin,Crawford County,2003,2,55023,16865,672.6387251311658,7.618527823803472,4.22698634552522,0.47712125471966244
Wisconsin,Dane County,2003,50,55025,449644,802.0177768578276,7.868671497860968,5.6528688026104215,1.7075701760979363
Wisconsin,Dodge County,2003,0,55027,86879,725.5716139514994,7.571587737302602,4.9389148134305305,0
Wisconsin,Door County,2003,0,55029,28246,811.3142707053195,6.061817421002335,4.450956954777571,0
Wisconsin,Douglas County,2003,7,55031,43817,694.0071531160107,4.621464451985379,4.641642639586013,0.9030899869919435
Wisconsin,Dunn County,2003,8,55033,40947,739.4347067440258,6.625038944817836,4.612222088485382,0.9542425094393249
Wisconsin,Eau Claire County,2003,49,55035,94958,632.549513872932,6.436884361154893,4.977531558957162,1.6989700043360187
Wisconsin,Florence County,2003,0,55037,4995,695.4154893828602,4.165785053881203,3.698535492562001,0
Wisconsin,Fond du Lac County,2003,0,55039,98009,761.7500803877667,7.189200544744972,4.991265958048304,0
Wisconsin,Forest County,2003,0,55041,9901,734.4004502808307,4.083386537045409,3.9956790605116224,0
Wisconsin,Grant County,2003,4,55043,49223,788.7678617589614,8.000124967034488,4.692168079170551,0.6989700043360189
Wisconsin,Green County,2003,1,55045,34067,776.6532306671143,8.145051235953966,4.5323338905150115,0.3010299956639812
Wisconsin,Green Lake County,2003,1,55047,19019,812.6703318277995,7.424834736188253,4.279187678432147,0.3010299956639812
Wisconsin,Iowa County,2003,5,55049,23135,827.3080173068577,7.904627009043618,4.364269503835916,0.7781512503836436
Wisconsin,Iron County,2003,0,55051,6648,763.5926455329446,3.734152878032011,3.8226910107760546,0
Wisconsin,Jackson County,2003,20,55053,19487,631.7671330323693,6.172301668869822,4.289744985155116,1.3222192947339193
Wisconsin,Jefferson County,2003,2,55055,77092,733.3731244405111,8.020733058452606,4.887009312731636,0.47712125471966244
Wisconsin,Juneau County,2003,9,55057,25007,700.2912215566247,7.0407245682507025,4.398061594105804,1
Wisconsin,Kenosha County,2003,1,55059,155813,713.2677759241175,8.15877314850136,5.192603689490159,0.3010299956639812
Wisconsin,Kewaunee County,2003,0,55061,20265,792.5967771468625,6.265137103296095,4.306746608077712,0
Wisconsin,La Crosse County,2003,47,55063,108852,606.4526206970215,7.5591958343982695,5.036836412991116,1.6812412373755872
Wisconsin,Lafayette County,2003,0,55065,16100,824.7512287996253,8.096655169311834,4.20682587603185,0
Wisconsin,Langlade County,2003,1,55067,20641,768.2150010608491,4.621951140108562,4.314730733844783,0.3010299956639812
Wisconsin,Lincoln County,2003,15,55069,29782,736.6993911280777,4.543175716111154,4.473953859292526,1.2041199826559248
Wisconsin,Manitowoc County,2003,0,55071,81539,764.52899902343745,6.620804176330567,4.911365380930891,0
Wisconsin,Marathon County,2003,25,55073,126400,669.9704790039062,5.628134315490723,5.101747073946366,1.414973347970818
Wisconsin,Marinette County,2003,0,55075,43023,810.1210976129846,5.319816080326772,4.633700690524236,0
Wisconsin,Marquette County,2003,2,55077,14702,782.1685525994552,7.306264802029259,4.167376418413583,0.47712125471966244
Wisconsin,Menominee County,2003,0,55078,4605,754.4934977213542,5.512934009234111,3.663229634532868,0
Wisconsin,Milwaukee County,2003,1,55079,951073,604.0807912726151,8.43764362837139,5.978213852668687,0.3010299956639812
Wisconsin,Monroe County,2003,34,55081,41432,644.7604183620876,6.878628200954861,4.617335898009838,1.5440680443502757
Wisconsin,Oconto County,2003,0,55083,36690,813.7955874650838,5.699591460840662,4.564547711755948,0
Wisconsin,Oneida County,2003,7,55085,37069,686.0154581116018,4.037341388527322,4.569010870347347,0.9030899869919435
Wisconsin,Outagamie County,2003,1,55087,166882,871.8735028128339,6.838264595749032,5.222409495922814,0.3010299956639812
Wisconsin,Ozaukee County,2003,0,55089,84195,670.0719530059071,7.627367915176764,4.925286301275354,0
Wisconsin,Pepin County,2003,3,55091,7325,642.9304161071777,7.224757820367813,3.864807629026147,0.6020599913279624
Wisconsin,Pierce County,2003,3,55093,37925,666.0795440673828,6.8812263066118415,4.578925589458768,0.6020599913279624
Wisconsin,Polk County,2003,17,55095,42953,738.968527577406,6.034323859068514,4.632993501996027,1.255272505103306
Wisconsin,Portage County,2003,42,55097,67436,732.0301365322537,6.225687795215183,4.828891801986683,1.6334684555795864
Wisconsin,Price County,2003,10,55099,15321,652.6094773065477,4.267225601559594,4.185287112575202,1.0413926851582251
Wisconsin,Racine County,2003,1,55101,193119,692.6794444896557,8.055811007817587,5.285825003915213,0.3010299956639812
Wisconsin,Richland County,2003,15,55103,17911,730.4106467918114,7.487812488167374,4.253119833886887,1.2041199826559248
Wisconsin,Rock County,2003,1,55105,153952,761.4435729980469,8.14804888906933,5.18738533522247,0.3010299956639812
Wisconsin,Rusk County,2003,13,55107,14846,691.9633750186605,5.271367571156496,4.171609456216666,1.146128035678238
Wisconsin,St. Croix County,2003,20,55109,70814,692.4392632877125,6.3425487350015075,4.850119126640105,1.3222192947339193
Wisconsin,Sauk County,2003,13,55111,56222,805.2000741203912,7.572480496742743,4.749906290818102,1.146128035678238
Wisconsin,Sawyer County,2003,21,55113,16618,730.919779638887,4.393249447650321,4.220578754632829,1.3424226808222062
Wisconsin,Shawano County,2003,1,55115,40747,787.2721976725261,5.8399297205607095,4.6100956392991375,0.3010299956639812
Wisconsin,Sheboygan County,2003,4,55117,112956,761.31329345703125,7.16035363150806,5.052909304735652,0.6989700043360189
Wisconsin,Taylor County,2003,4,55119,19419,669.5374727797234,5.039248080089174,4.288226861737593,0.6989700043360189
Wisconsin,Trempealeau County,2003,22,55121,27110,607.9361250529918,6.878860462543576,4.433129517580485,1.3617278360175928
Wisconsin,Vernon County,2003,19,55123,28256,610.6734879368036,7.255899525428003,4.451110681897474,1.3010299956639813
Wisconsin,Vilas County,2003,1,55125,21963,691.9640007866753,3.6876925905545552,4.341691661573092,0.3010299956639812
Wisconsin,Walworth County,2003,3,55127,96637,714.9783836904198,8.140764356863619,4.98514343924406,0.6020599913279624
Wisconsin,Washburn County,2003,21,55129,16397,697.3289050916686,5.471897793512275,4.214764396668039,1.3424226808222062
Wisconsin,Washington County,2003,2,55131,121725,708.4703848150712,7.281989477857759,5.085379783217932,0.47712125471966244
Wisconsin,Waukesha County,2003,7,55133,371424,682.9135201194069,7.848356989297,5.569869962760813,0.9030899869919435
Wisconsin,Waupaca County,2003,24,55135,52242,830.5426056350486,6.5469196948452275,4.718019794843153,1.3979400086720377
Wisconsin,Waushara County,2003,6,55137,24509,815.7262782676547,6.91624017790252,4.389325591817493,0.8450980400142568
Wisconsin,Winnebago County,2003,1,55139,158294,812.3740641276041,7.230936164657275,5.199464453609826,0.3010299956639812
Wisconsin,Wood County,2003,38,55141,74905,654.9004920637104,6.366766150568573,4.874510808352786,1.591064607026499
Wyoming,Albany County,2003,0,56001,32484,424.89307861328126,5.311330024119308,4.511669501818131,0
Wyoming,Big Horn County,2003,0,56003,11102,283.42538298683604,6.665061299706956,4.045401222995842,0
Wyoming,Campbell County,2003,0,56005,36086,324.68466677313995,7.909954805616312,4.557338744785915,0
Wyoming,Carbon County,2003,0,56007,15183,434.36636106315,5.926335756299198,4.1813575920284505,0
Wyoming,Converse County,2003,0,56009,12151,378.607719198305,7.673620321248707,4.084612020865252,0
Wyoming,Crook County,2003,0,56011,5888,408.7275777350886,7.432467200810825,3.7699678013294426,0
Wyoming,Fremont County,2003,1,56013,35800,363.4744567172065,5.435927107517549,4.553883026643875,0.3010299956639812
Wyoming,Goshen County,2003,0,56015,12132,366.94782863071987,8.936562982286725,4.083932401638626,0
Wyoming,Hot Springs County,2003,0,56017,4578,328.7396678636441,6.96632438071995,3.660675788338524,0
Wyoming,Johnson County,2003,0,56019,7472,359.89328659965366,6.9687527725410385,3.873436863222037,0
Wyoming,Laramie County,2003,0,56021,84287,402.8308898068144,8.313414822696801,4.925760596408439,0
Wyoming,Lincoln County,2003,0,56023,14787,444.88447429143895,4.5354345223011325,4.1698800728743866,0
Wyoming,Natrona County,2003,0,56025,67957,362.1730283575543,7.143909401812796,4.832234198445926,0
Wyoming,Niobrara County,2003,0,56027,2226,338.16993183850155,8.362312899332613,3.3475251599986895,0
Wyoming,Park County,2003,0,56029,25957,524.1544141465895,4.042187363615219,4.414254497113937,0
Wyoming,Platte County,2003,0,56031,8571,370.59620361328126,8.809307072128075,3.9330314951024055,0
Wyoming,Sheridan County,2003,0,56033,26962,432.4970378423754,6.696743857292061,4.4307521043598586,0
Wyoming,Sublette County,2003,0,56035,6315,417.22780036690506,2.561589926755233,3.8003733548913496,0
Wyoming,Sweetwater County,2003,1,56037,36559,204.49794108072916,6.133693087276807,4.56299430794742,0.3010299956639812
Wyoming,Teton County,2003,0,56039,18890,869.3991529772707,2.712591653378422,4.2762319579218335,0
Wyoming,Uinta County,2003,0,56041,19440,338.23535687582836,5.719093127619653,4.288696260590256,0
Wyoming,Washakie County,2003,0,56043,7822,320.8044886951997,7.526731173823199,3.893317811616112,0
Wyoming,Weston County,2003,0,56045,6540,333.9051285963792,7.904395425014007,3.815577748324267,0
Alabama,Autauga County,2004,0,1001,46933,1294.952247619629,18.252255082130432,4.671478315597623,0
Alabama,Baldwin County,2004,0,1003,156573,1696.8047004311773,19.36930405891548,5.194716872907203,0
Alabama,Barbour County,2004,0,1005,29458,1210.157642140108,18.072795643525964,4.469203257834216,0
Alabama,Bibb County,2004,0,1007,21208,1378.398169732863,17.136667108023037,4.326499714725037,0
Alabama,Blount County,2004,0,1009,54469,1627.610002233627,16.409411420213416,4.736149402104994,0
Alabama,Bullock County,2004,0,1011,11038,1251.7655481409145,17.56203399469823,4.042890389729244,0
Alabama,Butler County,2004,0,1013,20476,1495.7520879330843,17.71555824279785,4.311245120878207,0
Alabama,Calhoun County,2004,0,1015,111615,1548.4602378286966,16.166989419518448,5.047722563593235,0
Alabama,Chambers County,2004,0,1017,35387,1251.1469699130969,16.59992693783192,4.548843746060195,0
Alabama,Cherokee County,2004,0,1019,24291,1504.8504448784722,15.799683327145047,4.385445393995841,0
Alabama,Chilton County,2004,0,1021,41170,1282.5340021306818,17.26763033433394,4.614580866997486,0
Alabama,Choctaw County,2004,0,1023,14894,1577.0055475165375,17.783755546068623,4.173011349507351,0
Alabama,Clarke County,2004,0,1025,26944,1502.8199376723346,18.06008216633516,4.430462069819556,0
Alabama,Clay County,2004,0,1027,13939,1382.5218872070313,16.1022264374627,4.144231618090547,0
Alabama,Cleburne County,2004,0,1029,14264,1468.2666331087605,15.494442896896533,4.154241330167298,0
Alabama,Coffee County,2004,1,1031,44712,1492.6114327566963,18.49328017721371,4.650424096607849,0.3010299956639812
Alabama,Colbert County,2004,0,1033,54427,1875.6262663118132,15.840035228938847,4.735814396794525,0
Alabama,Conecuh County,2004,0,1035,13238,1712.1448384602866,18.201550738016763,4.121822376752185,0
Alabama,Coosa County,2004,0,1037,11156,1252.1925602402798,17.136871981066328,4.0475085055940125,0
Alabama,Covington County,2004,0,1039,36322,1562.4151306152344,18.500742837002402,4.560169754085,0
Alabama,Crenshaw County,2004,0,1041,13602,1426.302506219773,17.753648349217006,4.133602770510161,0
Alabama,Cullman County,2004,0,1043,78711,1628.4640596406955,16.242074270506162,4.896035430014358,0
Alabama,Dale County,2004,0,1045,48691,1311.7817051478794,18.6139285496303,4.687448694037005,0
Alabama,Dallas County,2004,0,1047,43927,1342.0827994791666,17.869109369913737,4.642731544081733,0
Alabama,DeKalb County,2004,1,1049,66574,1517.4269717155246,14.919990793280645,4.8233046516751,0.3010299956639812
Alabama,Elmore County,2004,0,1051,71276,1253.332132542387,17.6717153305703,4.8529433191619304,0
Alabama,Escambia County,2004,0,1053,37888,1862.7756776551942,18.638704931413805,4.578501680706807,0
Alabama,Etowah County,2004,0,1055,102657,1602.6723724365233,16.07084426879883,5.011388568492024,0
Alabama,Fayette County,2004,0,1057,17998,1488.3928819444445,16.427293014526366,4.255224247479844,0
Alabama,Franklin County,2004,0,1059,30533,1778.4795704717221,15.916957067406695,4.484769477716173,0
Alabama,Geneva County,2004,0,1061,25458,1451.6265897863052,18.813654439589556,4.40582428215026,0
Alabama,Greene County,2004,0,1063,9534,1548.3388543991816,17.570530591692243,3.9792751475910233,0
Alabama,Hale County,2004,0,1065,17876,1425.7741069592928,17.776889439633017,4.252270345988322,0
Alabama,Henry County,2004,0,1067,16432,1234.0409798971036,18.706025402720382,4.215690426253203,0
Alabama,Houston County,2004,0,1069,92374,1367.830233226103,19.28381331948673,4.965549749948672,0
Alabama,Jackson County,2004,0,1071,53217,1555.6310975609756,15.029902917582815,4.726050388438431,0
Alabama,Jefferson County,2004,2,1073,660016,1532.580123708218,17.183755017534086,5.819554463765331,0.47712125471966244
Alabama,Lamar County,2004,0,1075,14828,1752.280525287829,16.424301288002415,4.171082577357526,0
Alabama,Lauderdale County,2004,0,1077,87203,1889.9245450106534,15.639193586869673,4.940531425999474,0
Alabama,Lawrence County,2004,0,1079,34204,1630.9300015643962,16.09779454203485,4.534076897762164,0
Alabama,Lee County,2004,0,1081,121698,1309.9965889670632,17.332036473534323,5.085283441039424,0
Alabama,Limestone County,2004,0,1083,68407,1606.7108859592013,15.798276360829671,4.835100544787736,0
Alabama,Lowndes County,2004,0,1085,13033,1236.612061805332,18.21406952376218,4.115044395258413,0
Alabama,Macon County,2004,0,1087,23041,1209.747953935103,17.57186642560092,4.3625013239290125,0
Alabama,Madison County,2004,0,1089,294814,1548.8184069068031,15.581650438561903,5.469548103265641,0
Alabama,Marengo County,2004,0,1091,21649,1524.8272267934437,17.743989828470593,4.335437840434784,0
Alabama,Marion County,2004,1,1093,29712,1859.1481335209864,15.969389709771848,4.472931886395705,0.3010299956639812
Alabama,Marshall County,2004,0,1095,84161,1505.2577868009869,15.969492922331158,4.925110887122185,0
Alabama,Mobile County,2004,0,1097,397521,1694.7855348132905,19.312143564224243,5.599360076245867,0
Alabama,Monroe County,2004,0,1099,23351,1567.9558585030693,18.110791437966483,4.368305483839283,0
Alabama,Montgomery County,2004,0,1101,222085,1261.675946465854,18.201760801775702,5.346519226548379,0
Alabama,Morgan County,2004,0,1103,112210,1482.606704711914,16.125292084433816,5.050031562368401,0
Alabama,Perry County,2004,0,1105,11078,1369.6853924919578,17.20839625713872,4.044461360810665,0
Alabama,Pickens County,2004,0,1107,20096,1545.1776556199598,17.23070732239754,4.303109622057102,0
Alabama,Pike County,2004,0,1109,29727,1398.361055814303,17.93202968744131,4.473151083130739,0
Alabama,Randolph County,2004,0,1111,22394,1361.1319730782216,15.828937765992718,4.350131673872538,0
Alabama,Russell County,2004,0,1113,48980,1267.3057204026443,17.92031145619822,4.690018780788695,0
Alabama,St. Clair County,2004,0,1115,69966,1569.4462119654606,16.441123751590126,4.8448870457345725,0
Alabama,Shelby County,2004,0,1117,165723,1378.9353427229257,17.380022262704784,5.219382786511683,0
Alabama,Sumter County,2004,0,1119,13869,1710.3624386671113,17.599927157890505,4.142045148157744,0
Alabama,Talladega County,2004,1,1121,79746,1385.5618478280526,16.796563572353786,4.901708908387593,0.3010299956639812
Alabama,Tallapoosa County,2004,0,1123,40605,1291.6534220377605,16.936170327036006,4.608579514826188,0
Alabama,Tuscaloosa County,2004,0,1125,169051,1555.2283627158718,17.36217632293701,5.228017744123955,0
Alabama,Walker County,2004,0,1127,69153,1607.4502453413165,16.726735302659332,4.839811025445827,0
Alabama,Washington County,2004,0,1129,17579,1563.2845754187092,18.398401085847343,4.244994166139669,0
Alabama,Wilcox County,2004,0,1131,12721,1471.5508960325326,17.808564655816376,4.104521252618328,0
Alabama,Winston County,2004,0,1133,24307,1776.4208285013835,16.05249786376953,4.3857313609887845,0
Arizona,Apache County,2004,0,4001,67943,290.71272013881094,10.54576045362174,4.832144719082156,0
Arizona,Cochise County,2004,0,4003,123235,360.2779954034165,15.824623477144886,5.09073406942046,0
Arizona,Coconino County,2004,0,4005,123349,429.6274598864622,11.603373593975638,5.091135632980661,0
Arizona,Gila County,2004,0,4007,50848,471.4666706532369,15.065102192151391,4.706273875527286,0
Arizona,Graham County,2004,0,4009,32441,358.1556923647961,15.483036471418588,4.511094232955525,0
Arizona,Greenlee County,2004,0,4011,7307,488.15387184389175,12.86705897123583,3.863739107345217,0
Arizona,La Paz County,2004,0,4012,19696,231.8725980063186,21.725395539929984,4.294378035587241,0
Arizona,Maricopa County,2004,10,4013,3502635,251.82002244686993,21.5619184018954,6.544394883037092,1.0413926851582251
Arizona,Mohave County,2004,0,4015,178313,372.6158355124273,16.755228866573376,5.251183006789789,0
Arizona,Navajo County,2004,0,4017,105020,282.6839242853144,11.646547325195804,5.021272013951038,0
Arizona,Pima County,2004,2,4019,924205,273.0329823593004,19.91682205214345,5.965768313746131,0.47712125471966244
Arizona,Pinal County,2004,1,4021,220724,279.0869037291435,20.417705827393863,5.343849557905103,0.3010299956639812
Arizona,Santa Cruz County,2004,0,4023,40177,383.87552928391784,16.08990609579246,4.603977505033251,0
Arizona,Yavapai County,2004,0,4025,189532,483.1411630849369,15.111056141775162,5.277682545439478,0
Arizona,Yuma County,2004,0,4027,174000,163.23913722352933,22.398339874248215,5.2405492482825995,0
Arkansas,Arkansas County,2004,0,5001,19863,1564.2007580064746,17.084346183358807,4.29804484260098,0
Arkansas,Ashley County,2004,0,5003,23171,1756.5791479302932,17.487304243930552,4.364944777212948,0
Arkansas,Baxter County,2004,0,5005,39546,1181.8675581769246,14.340029495518381,4.597102562023816,0
Arkansas,Benton County,2004,0,5007,183211,1324.214631367505,14.293455953520487,5.262951545182733,0
Arkansas,Boone County,2004,0,5009,34841,1203.1136808696547,14.089635055943539,4.542090611555182,0
Arkansas,Bradley County,2004,0,5011,12268,1814.612444390191,17.124329588148328,4.088773767310448,0
Arkansas,Calhoun County,2004,0,5013,5484,1780.3882797703598,17.034015674783728,3.739097446117475,0
Arkansas,Carroll County,2004,0,5015,26370,1233.6473766508557,14.69939679191226,4.421110129793434,0
Arkansas,Chicot County,2004,0,5017,12857,1678.5466651916504,18.013173540433247,4.109139643904016,0
Arkansas,Clark County,2004,0,5019,23237,1588.0843699621776,16.66056944831969,4.366180057989115,0
Arkansas,Clay County,2004,0,5021,16588,1251.9817708333333,15.126008252302805,4.2197940266919804,0
Arkansas,Cleburne County,2004,0,5023,24868,1352.7616279069769,15.334024185358091,4.395640858696118,0
Arkansas,Cleveland County,2004,0,5025,8652,1689.4352172851563,17.06462728712294,3.937116510767054,0
Arkansas,Columbia County,2004,0,5027,24791,1712.86982659534,17.610014096825523,4.394294045352843,0
Arkansas,Conway County,2004,0,5029,20351,1257.59123315704,15.760483088118306,4.308585754289083,0
Arkansas,Craighead County,2004,0,5031,86296,1293.7201704545455,15.630402533476017,4.93599066572462,0
Arkansas,Crawford County,2004,0,5033,56149,1426.0777748184976,15.202110280894269,4.749342025987517,0
Arkansas,Crittenden County,2004,0,5035,51264,1412.7554524739583,16.242979357940982,4.709812490068125,0
Arkansas,Cross County,2004,0,5037,19046,1257.1012757767078,15.888492262640664,4.279803779994103,0
Arkansas,Dallas County,2004,0,5039,8637,1660.0039102305536,16.69061683571857,3.9363629195977445,0
Arkansas,Desha County,2004,0,5041,14377,1702.3663225744524,17.42167301667042,4.1576682727387695,0
Arkansas,Drew County,2004,0,5043,18693,1759.4170273789414,17.557904045861047,4.271679005974424,0
Arkansas,Faulkner County,2004,0,5045,95710,1266.720724518766,16.234993511868506,4.98095731622962,0
Arkansas,Franklin County,2004,0,5047,17879,1485.5494453344452,15.402167148804397,4.252343224380086,0
Arkansas,Fulton County,2004,0,5049,11760,1170.2700016673018,14.295390710598085,4.070407321740119,0
Arkansas,Garland County,2004,0,5051,92028,1447.8160163360892,16.023646799106043,4.963919983817257,0
Arkansas,Grant County,2004,0,5053,17041,1470.6665897578985,16.725742675445893,4.23149507644823,0
Arkansas,Greene County,2004,0,5055,38668,1300.874994322311,15.336646811906682,4.58735170992085,0
Arkansas,Hempstead County,2004,0,5057,23103,1394.2489062016552,17.215160898642964,4.363668378110768,0
Arkansas,Hot Spring County,2004,0,5059,30595,1515.265372983871,16.440808757658928,4.4856504575326674,0
Arkansas,Howard County,2004,0,5061,14254,1253.0163807970412,16.609493823761635,4.1539367544609345,0
Arkansas,Independence County,2004,0,5063,34269,1351.7220124275455,15.52618848123858,4.534901431514244,0
Arkansas,Izard County,2004,0,5065,13186,1201.7877280495384,14.694889707998795,4.120113071407684,0
Arkansas,Jackson County,2004,0,5067,17575,1281.3979412576427,15.970189778701119,4.244895333691861,0
Arkansas,Jefferson County,2004,0,5069,81747,1503.9220545151654,17.134639403399298,4.912471823627707,0
Arkansas,Johnson County,2004,0,5071,23711,1536.2095125406095,15.10694142143325,4.374949870524949,0
Arkansas,Lafayette County,2004,0,5073,8065,1464.0765380859375,17.71377166748047,3.9066043717249803,0
Arkansas,Lawrence County,2004,0,5075,17280,1342.119753953887,15.264068115048293,4.237543738142874,0
Arkansas,Lee County,2004,0,5077,11420,1391.1253363715277,16.395458285013834,4.057666103909829,0
Arkansas,Lincoln County,2004,0,5079,14137,1678.771829539332,17.306130157119927,4.150357257998519,0
Arkansas,Little River County,2004,0,5081,13047,1178.3561604817708,17.633371255336662,4.115510662384998,0
Arkansas,Logan County,2004,0,5083,22612,1286.9538230202415,15.920738263563676,4.354338976788081,0
Arkansas,Lonoke County,2004,0,5085,58040,1385.7792476365546,16.825564745093594,4.7637274037656985,0
Arkansas,Madison County,2004,0,5087,14545,1307.404625758652,14.5311484297445,4.162713725583078,0
Arkansas,Marion County,2004,0,5089,16177,1215.2306306537828,14.247303952668842,4.208897985493366,0
Arkansas,Miller County,2004,0,5091,41861,1289.21766677412,17.838967147382718,4.621809598806646,0
Arkansas,Mississippi County,2004,0,5093,47603,1281.87406539917,15.856760084629059,4.677634323358943,0
Arkansas,Monroe County,2004,0,5095,9218,1421.0455181954921,16.60972417634109,3.9646367037885017,0
Arkansas,Montgomery County,2004,0,5097,9102,1534.3502650978292,15.71067701187809,3.9591368311703743,0
Arkansas,Nevada County,2004,0,5099,9592,1545.1110721711188,17.223408094016456,3.9819091700907925,0
Arkansas,Newton County,2004,0,5101,8437,1367.4682340221245,14.03999621928239,3.926188049107206,0
Arkansas,Ouachita County,2004,0,5103,26875,1711.4124269948422,17.238872953988974,4.429348472923662,0
Arkansas,Perry County,2004,0,5105,10281,1235.8323098207131,16.09709293414385,4.01203535914953,0
Arkansas,Phillips County,2004,0,5107,23618,1533.5562183277027,16.863114520236177,4.3732431182673634,0
Arkansas,Pike County,2004,0,5109,10946,1485.2872596153845,16.1602819778107,4.0392554438064865,0
Arkansas,Poinsett County,2004,0,5111,25071,1200.7607478389034,15.815724514148853,4.399171656886836,0
Arkansas,Polk County,2004,0,5113,19901,1507.915759765625,15.45662134552002,4.298874899704699,0
Arkansas,Pope County,2004,0,5115,56363,1249.0371514682113,15.233486331742386,4.750994100987553,0
Arkansas,Prairie County,2004,0,5117,9038,1348.677349479831,16.64256374203429,3.956072336995183,0
Arkansas,Pulaski County,2004,0,5119,367737,1387.17770921547,16.80951607682323,5.565537328773987,0
Arkansas,Randolph County,2004,0,5121,18197,1245.7548294944324,14.652776367362888,4.259999795081887,0
Arkansas,St. Francis County,2004,0,5123,27930,1394.9957239836165,16.210095062996576,4.446070935701005,0
Arkansas,Saline County,2004,0,5125,88424,1466.3320517851928,16.483653469620464,4.946570157014494,0
Arkansas,Scott County,2004,0,5127,10884,1473.2761661845043,15.722567694527763,4.03678853310772,0
Arkansas,Searcy County,2004,0,5129,7933,1267.3795005721274,14.309829143562702,3.8994374542861774,0
Arkansas,Sebastian County,2004,0,5131,117425,1455.7465835199123,16.165397388179127,5.069760568855287,0
Arkansas,Sevier County,2004,0,5133,16064,1127.4556948639627,16.973961164784985,4.205853695464925,0
Arkansas,Sharp County,2004,0,5135,17478,1240.6640432979284,14.861823071254774,4.242491735011311,0
Arkansas,Stone County,2004,0,5137,11589,1187.4761919294085,14.724779798870994,4.0640459628644825,0
Arkansas,Union County,2004,0,5139,44151,1803.808897662985,17.4351401888091,4.644940544596794,0
Arkansas,Van Buren County,2004,0,5141,16230,1399.1378757172981,14.802078517137376,4.210318519826232,0
Arkansas,Washington County,2004,0,5143,177043,1323.520000881619,14.269116090403664,5.248078760117163,0
Arkansas,White County,2004,0,5145,70457,1341.4576471864787,16.10041673199024,4.847924147343901,0
Arkansas,Woodruff County,2004,0,5147,8104,1313.0490216511052,16.169665057484696,3.908699432352224,0
Arkansas,Yell County,2004,0,5149,21200,1248.253905413902,15.981994890186884,4.326335860928752,0
California,Alameda County,2004,0,6001,1441781,418.3817593609845,15.241154282181352,6.15889929802932,0
California,Alpine County,2004,0,6003,1182,838.6384546453303,5.955871943994002,3.0726174765452368,0
California,Amador County,2004,0,6005,37213,760.0213324652777,14.420478243298001,4.570694682946206,0
California,Butte County,2004,2,6007,213173,1014.6494312864361,15.668896606474211,5.328732197101387,0.47712125471966244
